   #    World Rank                   ,  Institution                   ,  Country                   ,   
    1  ,   Harvard University   , USA    
    601-700  ,   Henan Normal University   , China    
    601-700  ,   Hohai University Changzhou   , China    
    601-700  ,   Nanjing University of Traditional Chinese Medicine   , China    
    601-700  ,   Shandong Agricultural University   , China    
    601-700  ,   Shandong Normal University   , China    
    601-700  ,   Palacky University   , Czech Republic    
    601-700  ,   University of Giessen   , Germany    
    601-700  ,   University of Halle-Wittenberg   , Germany    
    601-700  ,   University of Lubeck   , Germany    
    601-700  ,   University of Bremen   , Germany    
    601-700  ,   Ain Shams University   , Egypt    
    601-700  ,   Alexandria University   , Egypt    
    601-700  ,   Mansoura University   , Egypt    
    601-700  ,   University of Castilla-La Mancha   , Spain    
    601-700  ,   University of Oviedo   , Spain    
    601-700  ,   University of Santiago de Compostela   , Spain    
    601-700  ,   University of Seville   , Spain    
    601-700  ,   University of Zaragoza   , Spain    
    601-700  ,   Jaume I University   , Spain    
    601-700  ,   University of the Balearic Islands   , Spain    
    601-700  ,   Addis Ababa University   , Ethiopia    
    601-700  ,   Hong Kong Baptist University   , Hong Kong    
    601-700  ,   Semmelweis University   , Hungary    
    601-700  ,   University of Haifa   , Israel    
    601-700  ,   Indian Institute of Technology - Delhi   , India    
    601-700  ,   Indian Institute of Technology - Kharagpur   , India    
    601-700  ,   University of Delhi   , India    
    601-700  ,   University of Iceland   , Iceland    
    601-700  ,   Polytechnic University of Turin   , Italy    
    601-700  ,   University of Campania Luigi Vanvitelli   , Italy    
    601-700  ,   University of Brescia   , Italy    
    601-700  ,   University of Ferrara   , Italy    
    601-700  ,   University of Siena   , Italy    
    601-700  ,   University of Trieste   , Italy    
    601-700  ,   Chiba University   , Japan    
    601-700  ,   Kitasato University   , Japan    
    601-700  ,   Tokyo University of Science   , Japan    
    601-700  ,   Shinshu University   , Japan    
    601-700  ,   Chonnam National University   , South Korea    
    601-700  ,   Ewha Womans University   , South Korea    
    601-700  ,   Inha University   , South Korea    
    601-700  ,   Konkuk University   , South Korea    
    601-700  ,   Ulsan University   , South Korea    
    601-700  ,   University of Luxembourg   , Luxembourg    
    601-700  ,   National Polytechnic Institute    , Mexico    
    601-700  ,   University of Science - Malaysia   , Malaysia    
    601-700  ,   University of Tromso   , Norway    
    601-700  ,   New University of Lisbon   , Portugal    
    601-700  ,   Umea University   , Sweden    
    601-700  ,   University of Ljubljana   , Slovenia    
    601-700  ,   Chiang Mai University   , Thailand    
    601-700  ,   Mahidol University   , Thailand    
    601-700  ,   Chang Gung University   , Taiwan    
    601-700  ,   National Sun Yat-Sen University   , Taiwan    
    601-700  ,   National Taiwan University of Science and Technology   , Taiwan    
    601-700  ,   Taipei Medical University   , Taiwan    
    601-700  ,   Liverpool John Moores University   , UK    
    601-700  ,   Loughborough University   , UK    
    601-700  ,   University of Greenwich   , UK    
    601-700  ,   University of Plymouth   , UK    
    601-700  ,   Bangor University   , UK    
    601-700  ,   University of Alaska - Fairbanks   , USA    
    601-700  ,   University of Arkansas for Medical Sciences   , USA    
    601-700  ,   San Diego State University   , USA    
    601-700  ,   Wayne State University   , USA    
    601-700  ,   University of New Hampshire   , USA    
    601-700  ,   State University of New York Health Science Centre at Brooklyn   , USA    
    601-700  ,   State University of New York at Albany   , USA    
    601-700  ,   University of Toledo   , USA    
    601-700  ,   Clemson University   , USA    
    601-700  ,   Baylor University   , USA    
    601-700  ,   University of Texas at Arlington   , USA    
    601-700  ,   University of Alabama   , USA    
    601-700  ,   Auburn University   , USA    
    601-700  ,   Amirkabir University of Technology   , Iran    
    601-700  ,   Marche Polytechnic University   , Italy    
    601-700  ,   Nantong University   , China    
    601-700  ,   Yanshan University   , China    
    601-700  ,   Czech University of Life Sciences Prague   , Czech Republic    
    601-700  ,   University Clermont Auvergne   , France    
    601-700  ,   Asia University   , Taiwan    
    601-700  ,   Fujian Agriculture and Forestry University   , China    
    601-700  ,   Wenzhou University   , China    
    601-700  ,   University of Health Sciences Turkey   , Turkey    
    601-700  ,   Osaka Metropolitan University   , Japan    
    701-800  ,   University of the Sunshine Coast   , Australia    
    701-800  ,   Federal University of Santa Catarina   , Brazil    
    701-800  ,   Federal University of Sao Paulo   , Brazil    
    701-800  ,   Federal University of Paran�   , Brazil    
    701-800  ,   University of Bras�lia   , Brazil    
    701-800  ,   Memorial University of Newfoundland   , Canada    
    701-800  ,   University of Regina   , Canada    
    701-800  ,   Air Force Medical University   , China    
    701-800  ,   Beijing Forestry University   , China    
    701-800  ,   Donghua University - Shanghai   , China    
    701-800  ,   Foshan University   , China    
    701-800  ,   Hebei University of Technology   , China    
    701-800  ,   Heilongjiang University   , China    
    701-800  ,   North China Electric Power University   , China    
    701-800  ,   Qufu Normal University   , China    
    701-800  ,   Shantou University   , China    
    701-800  ,   Shanxi University   , China    
    701-800  ,   Sichuan Agricultural University   , China    
    701-800  ,   Taiyuan University of Technology   , China    
    701-800  ,   University of Cyprus   , Cyprus    
    701-800  ,   Brno University of Technology   , Czech Republic    
    701-800  ,   Technical University of Braunschweig   , Germany    
    701-800  ,   University of Bielefeld   , Germany    
    701-800  ,   Copenhagen Business School   , Denmark    
    701-800  ,   University of Tartu   , Estonia    
    701-800  ,   Al Azhar University   , Egypt    
    701-800  ,   Polytechnic University of Catalonia   , Spain    
    701-800  ,   Technical University of Madrid   , Spain    
    701-800  ,   University of Extremadura   , Spain    
    701-800  ,   University of La Laguna   , Spain    
    701-800  ,   University of Murcia   , Spain    
    701-800  ,   University of Rovira i Virgili   , Spain    
    701-800  ,   University of Lleida   , Spain    
    701-800  ,   Institut National des Sciences Appliqu�es de Toulouse   , France    
    701-800  ,   University of Burgundy   , France    
    701-800  ,   University of Nantes   , France    
    701-800  ,   University of Crete   , Greece    
    701-800  ,   University of Patras   , Greece    
    701-800  ,   University of Szeged   , Hungary    
    701-800  ,   Banaras Hindu University   , India    
    701-800  ,   Indian Institute of Technology - Madras   , India    
    701-800  ,   Jawaharlal Nehru University   , India    
    701-800  ,   Vellore Institute of Technology   , India    
    701-800  ,   Sharif University of Technology   , Iran    
    701-800  ,   University of Tabriz   , Iran    
    701-800  ,   Tarbiat Modares University   , Iran    
    701-800  ,   University of Udine   , Italy    
    701-800  ,   Juntendo University   , Japan    
    701-800  ,   Kindai University   , Japan    
    701-800  ,   Tokyo Medical and Dental University   , Japan    
    701-800  ,   Waseda University   , Japan    
    701-800  ,   Catholic University of Korea   , South Korea    
    701-800  ,   Chonbuk National University   , South Korea    
    701-800  ,   Chung-Ang University   , South Korea    
    701-800  ,   Chungbuk National University   , South Korea    
    701-800  ,   Chungnam National University   , South Korea    
    701-800  ,   American University of Beirut   , Lebanon    
    701-800  ,   University of Technology - Malaysia   , Malaysia    
    701-800  ,   Tilburg University   , Netherlands    
    701-800  ,   Norwegian University of Life Sciences   , Norway    
    701-800  ,   Massey University   , New Zealand    
    701-800  ,   University of Engineering and Technology Lahore   , Pakistan    
    701-800  ,   University of the Punjab   , Pakistan    
    701-800  ,   Higher School of Economics   , Russia    
    701-800  ,   Novosibirsk State University   , Russia    
    701-800  ,   Hacettepe University   , Turkey    
    701-800  ,   Istanbul Technical University   , Turkey    
    701-800  ,   National Chung Hsing University - Taipei   , Taiwan    
    701-800  ,   National Yunlin University of Science and Technology   , Taiwan    
    701-800  ,   Brunel University   , UK    
    701-800  ,   Nottingham Trent University   , UK    
    701-800  ,   Open University   , UK    
    701-800  ,   University of Hull   , UK    
    701-800  ,   University of Stirling   , UK    
    701-800  ,   University of Idaho   , USA    
    701-800  ,   University of Maryland Baltimore County   , USA    
    701-800  ,   New Jersey Institute of Technology   , USA    
    701-800  ,   Rutgers - The State University of New Jersey   , USA    
    701-800  ,   Syracuse University   , USA    
    701-800  ,   Kent State University   , USA    
    701-800  ,   Ohio University   , USA    
    701-800  ,   University of Oklahoma   , USA    
    701-800  ,   Southern Methodist University   , USA    
    701-800  ,   Old Dominion University   , USA    
    701-800  ,   Medical College of Wisconsin   , USA    
    701-800  ,   University of Wisconsin-Milwaukee   , USA    
    701-800  ,   University of Wyoming   , USA    
    701-800  ,   University of Jyvaskyla   , Finland    
    701-800  ,   University of Tennessee Health Science Center   , USA    
    701-800  ,   Ural Federal University   , Russia    
    701-800  ,   Shahid Beheshti University of Medical Sciences   , Iran    
    701-800  ,   Royal Veterinary College    , UK    
    701-800  ,   University of Jinan - Shandong   , China    
    701-800  ,   �rebro University   , Sweden    
    701-800  ,   Zhejiang Science-Technology University   , China    
    701-800  ,   Army Medical University   , China    
    701-800  ,   Changsha University of Science and Technology   , China    
    701-800  ,   Zhejiang Chinese Medical University   , China    
    701-800  ,   Shandong First Medical University   , China    
    701-800  ,   Skolkovo Institute of Science and Technology   , Russia    
    801-900  ,   United Arab Emirates University   , United Arab Emirates    
    801-900  ,   University of Linz   , Austria    
    801-900  ,   Graz University of Technology   , Austria    
    801-900  ,   University of Salzburg   , Austria    
    801-900  ,   University of Veterinary Medicine Vienna   , Austria    
    801-900  ,   University of Canberra   , Australia    
    801-900  ,   University of Mons-Hainaut   , Belgium    
    801-900  ,   Federal University Fluminense   , Brazil    
    801-900  ,   Federal University of Santa Maria   , Brazil    
    801-900  ,   Federal University of S�o Carlos   , Brazil    
    801-900  ,   Federal University of Vi�osa   , Brazil    
    801-900  ,   Chengdu University of Technology   , China    
    801-900  ,   China Pharmaceutical University   , China    
    801-900  ,   Chongqing University of Posts and Telecommunications   , China    
    801-900  ,   Guangzhou University of Traditional Chinese Medicine   , China    
    801-900  ,   Hebei Medical University   , China    
    801-900  ,   Liaocheng Teachers University   , China    
    801-900  ,   Northeast Agricultural University   , China    
    801-900  ,   Northeast Normal University   , China    
    801-900  ,   Qingdao University of Science and Technology   , China    
    801-900  ,   Shanghai Normal University   , China    
    801-900  ,   South China Normal University   , China    
    801-900  ,   Tianjin University of Technology   , China    
    801-900  ,   Xi'an University of Architecture and Technology   , China    
    801-900  ,   Czech Technical University of Prague   , Czech Republic    
    801-900  ,   University of Wuppertal   , Germany    
    801-900  ,   University of Oldenburg   , Germany    
    801-900  ,   University of Kassel   , Germany    
    801-900  ,   Zagazig University   , Egypt    
    801-900  ,   University of Ja�n   , Spain    
    801-900  ,   University of M�laga   , Spain    
    801-900  ,   University Savoie Mont Blanc   , France    
    801-900  ,   National Technical University of Athens   , Greece    
    801-900  ,   University of Thessaly   , Greece    
    801-900  ,   Education University of Hong Kong   , Hong Kong    
    801-900  ,   University of Limerick   , Ireland    
    801-900  ,   Aligarh Muslim University   , India    
    801-900  ,   Manipal University   , India    
    801-900  ,   SRM Institute Of Science and Technology ( Deemed University)   , India    
    801-900  ,   Free University of Bozen-Bolzano   , Italy    
    801-900  ,   University of Cagliari   , Italy    
    801-900  ,   University of Calabria   , Italy    
    801-900  ,   University of Messina   , Italy    
    801-900  ,   University of Modena   , Italy    
    801-900  ,   University of Salerno   , Italy    
    801-900  ,   Jordan University   , Jordan    
    801-900  ,   Graduate University for Advanced Studies   , Japan    
    801-900  ,   Kanazawa University   , Japan    
    801-900  ,   Nagasaki University   , Japan    
    801-900  ,   Tokushima University   , Japan    
    801-900  ,   Yokohama City University   , Japan    
    801-900  ,   Ajou University   , South Korea    
    801-900  ,   Dongguk University   , South Korea    
    801-900  ,   Hallym University   , South Korea    
    801-900  ,   Kangwon National University   , South Korea    
    801-900  ,   University of Putra Malaysia   , Malaysia    
    801-900  ,   Auckland University of Technology   , New Zealand    
    801-900  ,   Lincoln University   , New Zealand    
    801-900  ,   University of Waikato   , New Zealand    
    801-900  ,   AGH University of Science and Technology   , Poland    
    801-900  ,   King Faisal University   , Saudi Arabia    
    801-900  ,   Umm Al-Qura University   , Saudi Arabia    
    801-900  ,   Prince of Songkla University   , Thailand    
    801-900  ,   Ankara University   , Turkey    
    801-900  ,   National Central University   , Taiwan    
    801-900  ,   Bournemouth University   , UK    
    801-900  ,   Cranfield University   , UK    
    801-900  ,   Keele University   , UK    
    801-900  ,   University of Northumbria at Newcastle   , UK    
    801-900  ,   Colorado School of Mines   , USA    
    801-900  ,   University of Louisville   , USA    
    801-900  ,   Amherst College   , USA    
    801-900  ,   University of Missouri - Kansas City   , USA    
    801-900  ,   University of Nebraska Medical Center   , USA    
    801-900  ,   Fordham University   , USA    
    801-900  ,   Union College   , USA    
    801-900  ,   University of Texas at El Paso   , USA    
    801-900  ,   Royal Holloway - University of London   , UK    
    801-900  ,   University Paris-Est Cr�teil Val de Marne   , France    
    801-900  ,   Gwangju Institute of Science and Technology   , South Korea    
    801-900  ,   Kaohsiung Medical University   , Taiwan    
    801-900  ,   Khalifa University   , United Arab Emirates    
    801-900  ,   University of Girona   , Spain    
    801-900  ,   Northeast Forestry University   , China    
    801-900  ,   Gachon University   , South Korea    
    801-900  ,   Hangzhou Normal University   , China    
    801-900  ,   Southwest Petroleum University   , China    
    801-900  ,   Wroclaw Medical University   , Poland    
    801-900  ,   University of Eastern Piedmont   , Italy    
    801-900  ,   Wuhan University of Science and Technology   , China    
    801-900  ,   Liaoning University of Technology   , China    
    801-900  ,   School for Advanced Studies in the Social Sciences   , France    
    801-900  ,   Hunan Agricultural University    , China    
    801-900  ,   Anhui University of Technology   , China    
    801-900  ,   Shanghai Ocean University   , China    
    801-900  ,   Qilu University of Technology   , China    
    801-900  ,   Western Norway University of Applied Sciences   , Norway    
    801-900  ,   Homi Bhabha National Institute   , India    
    801-900  ,   Qassim University   , Saudi Arabia    
    801-900  ,   Suzhou University of Science and Technology   , China    
    901-1000  ,   University of Sharjah   , United Arab Emirates    
    901-1000  ,   Bond University   , Australia    
    901-1000  ,   Southern Cross University   , Australia    
    901-1000  ,   University of New England   , Australia    
    901-1000  ,   University of Southern Queensland   , Australia    
    901-1000  ,   Federal University of Goi�s   , Brazil    
    901-1000  ,   Federal University of Pelotas   , Brazil    
    901-1000  ,   Federal University of Pernambuco   , Brazil    
    901-1000  ,   Federal University of Cear�   , Brazil    
    901-1000  ,   University of Qu�bec at Montreal   , Canada    
    901-1000  ,   National University Andr�s Bello   , Chile    
    901-1000  ,   University of Concepci�n   , Chile    
    901-1000  ,   Chengdu University of Technology   , China    
    901-1000  ,   China Three Gorges University   , China    
    901-1000  ,   Dalian Medical University   , China    
    901-1000  ,   Guangdong University of Foreign Studies   , China    
    901-1000  ,   Hebei University   , China    
    901-1000  ,   Jiangsu University   , China    
    901-1000  ,   Huaqiao University   , China    
    901-1000  ,   Shanghai University of Finance and Economics   , China    
    901-1000  ,   Shanghai University of Traditional Chinese Medicine and Pharmacology   , China    
    901-1000  ,   Xiangtan University   , China    
    901-1000  ,   Xinjiang University   , China    
    901-1000  ,   Zhongnan University of Economics and Law   , China    
    901-1000  ,   National University of Colombia   , Colombia    
    901-1000  ,   University Carlos III de Madrid   , Spain    
    901-1000  ,   University Pablo de Olavide   , Spain    
    901-1000  ,   University Rey Juan Carlos   , Spain    
    901-1000  ,   University of Alcal� de Henares   , Spain    
    901-1000  ,   University of Cantabria   , Spain    
    901-1000  ,   University of C�diz   , Spain    
    901-1000  ,   University of C�rdoba   , Spain    
    901-1000  ,   University of Valladolid   , Spain    
    901-1000  ,   University of Poitiers   , France    
    901-1000  ,   University of Ghana   , Ghana    
    901-1000  ,   Budapest University of Technology and Economics   , Hungary    
    901-1000  ,   Dublin City University   , Ireland    
    901-1000  ,   Royal College of Surgeons   , Ireland    
    901-1000  ,   Indian Institute of Technology - Kanpur   , India    
    901-1000  ,   Indian Institute of Technology - Roorkee   , India    
    901-1000  ,   University of Calcutta   , India    
    901-1000  ,   Ferdowsi University of Mashhad   , Iran    
    901-1000  ,   Iran University of Science and Technology Tehran   , Iran    
    901-1000  ,   Shiraz University of Medical Sciences   , Iran    
    901-1000  ,   Kumamoto University   , Japan    
    901-1000  ,   Niigata University   , Japan    
    901-1000  ,   Saitama University   , Japan    
    901-1000  ,   Tokyo University of Agriculture and Technology   , Japan    
    901-1000  ,   Gyeongsang National University   , South Korea    
    901-1000  ,   Metropolitan Autonomous University   , Mexico    
    901-1000  ,   Norwegian School of Economics and Business Administration   , Norway    
    901-1000  ,   National University of Sciences and Technology - Islamabad   , Pakistan    
    901-1000  ,   Quaid-i-Azam University   , Pakistan    
    901-1000  ,   University of Lahore   , Pakistan    
    901-1000  ,   Adam Mickiewicz University in Poznan   , Poland    
    901-1000  ,   Nicolaus Copernicus University   , Poland    
    901-1000  ,   Warsaw University of Technology   , Poland    
    901-1000  ,   I.M. Sechenov First Moscow State Medical University   , Russia    
    901-1000  ,   Jouf University   , Saudi Arabia    
    901-1000  ,   Comenius University in Bratislava   , Slovakia    
    901-1000  ,   Khon Kaen University   , Thailand    
    901-1000  ,   University of Sfax   , Tunisia    
    901-1000  ,   Ege University   , Turkey    
    901-1000  ,   Erciyes University   , Turkey    
    901-1000  ,   Gazi University Ankara   , Turkey    
    901-1000  ,   City University London   , UK    
    901-1000  ,   Heriot-Watt University   , UK    
    901-1000  ,   London Business School   , UK    
    901-1000  ,   The Manchester Metropolitan University   , UK    
    901-1000  ,   University of Central Lancashire   , UK    
    901-1000  ,   University of Hertfordshire   , UK    
    901-1000  ,   University of Portsmouth   , UK    
    901-1000  ,   University of South Africa   , South Africa    
    901-1000  ,   University of Arkansas at Little Rock   , USA    
    901-1000  ,   Loyola University of Chicago   , USA    
    901-1000  ,   Montana State University   , USA    
    901-1000  ,   Yeshiva University   , USA    
    901-1000  ,   University of North Carolina at Greensboro   , USA    
    901-1000  ,   Swarthmore College   , USA    
    901-1000  ,   National Research Nuclear University   , Russia    
    901-1000  ,   Gda�sk University of Technology   , Poland    
    901-1000  ,   Gabriele D'Annunzio University   , Italy    
    901-1000  ,   Medical University Warsaw   , Poland    
    901-1000  ,   University of Lincoln (England)   , UK    
    901-1000  ,   Guangxi Medical University   , China    
    901-1000  ,   SUNY Upstate Medical University   , USA    
    901-1000  ,   Beni-Suef University   , Egypt    
    901-1000  ,   Henan University of Science and Technology   , China    
    901-1000  ,   University of Novi Sad   , Serbia    
    901-1000  ,   Singapore University of Technology & Design   , Singapore    
    901-1000  ,   Xuzhou Medical College   , China    
    901-1000  ,   Linnaeus University   , Sweden    
    901-1000  ,   Shanxi Medical University   , China    
    901-1000  ,   Beijing Technology and Business University   , China    
    901-1000  ,   Yangtze University   , China    
    901-1000  ,   Shihezi University   , China    
    901-1000  ,   Montpellier Business School   , France    
    901-1000  ,   SUNY College of Environmental Science and Forestry   , USA    
    901-1000  ,   Dalian Polytechnic University   , China    
    901-1000  ,   Shandong University of Finance and Economics   , China      
